track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
S.S,29,182666,0,0.517,0.933,1,-2.243,0,0.0956,0.269,0.0841,0.326,0.683,152.913,4,j-idol
5 - Alex Under Remix,6,417773,0,0.787,0.727,11,-12.894,1,0.0853,0.0426,0.855,0.108,0.378,133.137,4,detroit-techno
Alma De Loca,17,154240,0,0.439,0.706,7,-4.388,1,0.0418,0.922,0.0,0.363,0.802,105.272,4,tango
Little Black Submarines,66,251266,0,0.365,0.466,2,-7.514,1,0.0418,0.161,6.68e-06,0.106,0.487,95.163,4,blues
Sleepsong,42,292160,0,0.172,0.21,2,-13.967,0,0.0393,0.892,0.0638,0.122,0.0395,171.59,3,opera
You Win Again,65,241400,0,0.547,0.831,11,-11.298,0,0.0319,0.0874,8.34e-06,0.222,0.909,168.581,4,disco
Reminiscence,54,268146,0,0.183,0.131,1,-17.785,0,0.0401,0.785,0.899,0.121,0.0543,111.851,4,ambient
Affirmation of Nothing,12,303853,0,0.134,0.729,5,-4.355,1,0.0491,4.36e-06,0.852,0.335,0.303,91.775,4,grindcore
Strawberry Lemonade,24,300400,1,0.549,0.624,3,-9.707,0,0.937,0.845,0.0,0.907,0.514,92.35,3,comedy
Death Rail,45,151112,0,0.353,0.992,5,-1.525,0,0.66,0.00162,1.34e-06,0.0458,0.112,78.616,4,dubstep
While the World Let Go,36,220971,0,0.55,0.694,8,-6.443,1,0.0277,0.414,1.18e-05,0.116,0.332,77.515,4,punk-rock
Mixed Nuts,68,213438,0,0.542,0.918,6,-5.074,1,0.0937,0.0101,0.0,0.259,0.784,150.094,4,j-pop
私奔到月球,54,226786,0,0.513,0.681,7,-4.501,1,0.0556,0.376,0.0,0.0768,0.616,184.274,4,mandopop
VIRUS,55,206250,0,0.493,0.902,3,-1.467,0,0.0671,0.0391,0.0922,0.0832,0.203,96.009,4,club
Urime Manase,44,277918,0,0.39,0.802,0,-3.816,1,0.0537,0.0632,8.54e-06,0.383,0.237,68.439,4,folk
Senorita,51,183954,0,0.807,0.737,6,-7.777,1,0.0317,0.267,0.0,0.428,0.926,105.053,4,dubstep
Without Me,78,201660,1,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,4,indie
Discotete,51,188750,1,0.873,0.743,9,-5.099,0,0.189,0.0918,3.71e-06,0.0817,0.881,96.084,4,reggae
The Time of Revenge,16,289586,0,0.215,0.988,2,-13.628,0,0.0963,3.59e-05,0.00105,0.328,0.0359,146.588,4,black-metal
Girando en Falso,36,246546,0,0.694,0.786,5,-7.173,0,0.0392,0.00168,0.000899,0.0929,0.465,119.929,4,electronic
Period,55,215040,0,0.372,0.895,1,-4.199,0,0.104,0.00463,6.99e-06,0.094,0.268,127.061,4,j-pop
The Outcast,26,231959,1,0.507,0.928,2,-4.678,1,0.083,2.51e-05,0.00414,0.155,0.272,103.511,4,metalcore
"Links, Rechts, Voor, Achteren - Barry Fest & Skoften Sloopservice Remix",30,195041,0,0.496,0.989,0,-3.735,1,0.0749,0.0608,0.00153,0.352,0.448,149.983,4,hardstyle
Rich,18,199200,0,0.615,0.584,0,-4.68,1,0.154,0.0733,0.00011,0.118,0.345,99.956,4,j-dance
Horizon,10,210251,0,0.351,0.567,2,-14.035,1,0.053,0.487,0.812,0.106,0.0375,186.056,4,idm
Breathe,17,247630,0,0.643,0.924,11,-2.575,0,0.0679,0.000973,0.339,0.201,0.107,173.019,4,drum-and-bass
Time Bomb,25,176065,0,0.442,0.8,4,2.574,1,0.0686,0.262,1.04e-06,0.664,0.369,118.053,4,garage
Águas Purificadoras - Ao Vivo,46,965137,0,0.334,0.457,2,-8.338,1,0.0304,0.629,0.0,0.105,0.3,137.437,4,brazil
One More Dance (with Alida),44,145161,0,0.726,0.761,9,-5.036,0,0.0432,0.162,0.00122,0.0879,0.558,123.954,3,progressive-house
Silvera,62,212653,0,0.333,0.959,2,-4.348,1,0.072,3.19e-06,0.0563,0.299,0.242,137.052,4,groove
Musafir,45,244067,0,0.571,0.13,4,-14.136,1,0.0356,0.844,0.0,0.0833,0.385,131.568,3,indie
Love Is Not A Romantic Song,27,64378,0,0.592,0.209,7,-12.628,1,0.0467,0.915,0.0,0.111,0.323,86.513,3,cantopop
白色風車,50,270586,0,0.536,0.613,2,-5.791,1,0.0247,0.297,0.0,0.147,0.252,141.991,4,mandopop
Signos - Remasterizado 2007,35,380373,0,0.584,0.858,7,-7.173,1,0.035,0.211,0.0396,0.71,0.163,125.864,4,ska
Chunky,55,158114,0,0.803,0.858,10,-4.019,1,0.0538,0.0111,0.096,0.0766,0.862,121.989,4,minimal-techno
Warrior's Dance,7,313333,0,0.579,0.989,5,-5.035,0,0.138,0.0128,0.792,0.694,0.0755,137.053,4,breakbeat
Empires,46,249364,0,0.349,0.774,4,-6.312,1,0.0539,0.00187,0.000134,0.306,0.398,173.277,4,dubstep
Enigma,47,377953,0,0.768,0.769,2,-8.88,1,0.0483,0.00136,0.906,0.108,0.108,124.015,4,techno
Dawsonia,9,400126,0,0.289,0.23,5,-16.836,0,0.0287,0.766,0.896,0.126,0.064,75.187,4,idm
Face Away,17,270560,0,0.532,0.763,5,-2.744,0,0.0568,0.02,0.311,0.173,0.103,174.143,4,drum-and-bass
Mr. & Mrs. Smith (SMASH Cast Version) (feat. Megan Hilty & Will Chase),24,214560,0,0.491,0.184,0,-14.385,1,0.0447,0.923,0.0,0.133,0.278,122.946,4,show-tunes
Holding Out For You,52,283394,0,0.379,0.86,11,-6.086,1,0.0439,0.000391,0.183,0.412,0.407,128.213,4,psych-rock
"Thodi Jagah (From ""Marjaavaan"")",67,218048,0,0.621,0.467,0,-4.835,0,0.0273,0.632,0.0,0.0888,0.227,107.164,4,pop
Ideando la Fuga,21,165760,0,0.498,0.935,4,-3.609,0,0.0476,0.0362,0.0,0.174,0.75,140.04,4,heavy-metal
HEAVE,54,360000,1,0.393,0.99,1,-3.464,1,0.342,0.0134,0.276,0.386,0.129,132.495,4,dub
Inquilino de Violeiro,43,192029,0,0.742,0.771,2,-6.276,1,0.048,0.495,2.33e-06,0.285,0.821,111.966,4,sertanejo
Deixa Eu Te Usar - Ao Vivo,49,277840,0,0.202,0.629,9,-5.642,1,0.0354,0.195,0.0,0.362,0.285,53.353,4,gospel
Enjoy the Ride,49,211693,0,0.556,0.873,1,-1.145,1,0.164,0.237,2.63e-06,0.078,0.485,127.993,4,dub
City Bitch,43,205387,1,0.791,0.606,7,-12.038,1,0.296,0.0706,0.0,0.33,0.799,134.979,4,country
Get It On Tonite (Re-recorded / Remastered),21,288395,0,0.771,0.543,10,-7.633,0,0.0441,0.0324,0.0,0.0846,0.891,99.029,4,j-dance
Tum Jo Aaye,66,286443,0,0.574,0.841,4,-4.449,1,0.0948,0.399,1e-06,0.205,0.927,83.706,4,indian
Hayloft II,78,215040,0,0.326,0.866,9,-4.541,0,0.101,0.0044,7.37e-06,0.0912,0.172,178.181,4,indie
Reza Forte,38,232826,0,0.844,0.915,0,-4.06,0,0.129,0.393,0.00238,0.0847,0.872,145.997,4,afrobeat
A Day in a Life,10,335186,0,0.604,0.743,10,-16.083,0,0.0394,0.0512,0.955,0.157,0.661,102.491,4,idm
Farmer Refuted,65,112742,0,0.795,0.409,9,-8.334,0,0.372,0.684,0.0,0.0548,0.577,77.879,3,show-tunes
N.I.B. (2009 - Remaster),30,366173,0,0.463,0.552,4,-9.403,0,0.0605,0.141,9.66e-06,0.129,0.421,105.495,4,metal
Reality,49,411000,0,0.75,0.797,0,-6.874,1,0.0486,0.00235,0.87,0.0748,0.222,129.982,4,techno
Guitarras Lloren Guitarras,21,174360,0,0.81,0.299,0,-16.325,1,0.158,0.903,0.963,0.105,0.498,129.911,3,guitar
Sakalakashanga,39,182758,1,0.831,0.859,2,-4.423,1,0.253,0.294,0.00142,0.384,0.824,173.922,4,latino
気づいたら片想い,20,252866,0,0.67,0.763,2,-3.998,0,0.0322,0.71,0.0,0.27,0.703,119.968,4,j-idol
Y Todavia Te Quiero,18,197654,0,0.449,0.252,11,-12.946,0,0.0474,0.908,0.0,0.145,0.521,108.356,4,tango
Tempo de Cantar,47,248639,0,0.534,0.482,7,-9.554,1,0.0294,0.0702,0.0,0.112,0.238,128.012,4,gospel
Tumhe Jo Maine Dekha,60,341146,0,0.734,0.903,0,-3.972,0,0.0649,0.432,0.00569,0.2,0.712,102.009,4,pop-film
Shadows Inside,54,236549,0,0.381,0.969,10,-4.956,0,0.141,4.59e-06,1.47e-05,0.143,0.338,179.987,4,death-metal
The Great Escape,55,206520,0,0.423,0.94,1,-4.012,0,0.0635,0.00166,0.0,0.178,0.505,149.934,4,punk-rock
I Wanna Feel,52,186066,0,0.69,0.895,10,-6.305,0,0.0596,0.0693,0.00237,0.102,0.817,122.022,4,deep-house
El aire de la calle,61,186733,0,0.755,0.614,3,-9.841,0,0.0458,0.526,0.0,0.113,0.887,99.99,4,spanish
Unfailing Love,40,239973,0,0.599,0.647,8,-5.846,1,0.0257,0.395,0.0,0.129,0.52,141.93,4,world-music
Perdidos No Espaço,48,177466,0,0.572,0.567,11,-12.398,0,0.0388,0.0435,0.129,0.0966,0.768,81.917,4,brazil
Size Seven Round (Made of Gold) (with Lacy J. Dalton),12,175906,0,0.635,0.381,4,-12.885,1,0.029,0.679,0.0,0.0801,0.504,131.132,4,honky-tonk
A Drug From God,62,192455,0,0.714,0.883,9,-4.43,1,0.0625,0.00819,0.843,0.231,0.819,126.016,4,groove
Immortal - Original Edit,23,146560,0,0.58,0.856,7,-6.276,0,0.0628,0.112,0.00574,0.115,0.154,150.048,4,hardstyle
Cuando Sali De Cuba,31,134698,0,0.75,0.528,0,-9.347,1,0.0363,0.759,0.0,0.256,0.968,133.816,4,rock-n-roll
Hound Dog,63,133293,0,0.343,0.884,5,-4.123,0,0.128,0.623,0.000623,0.497,0.94,177.751,4,rockabilly
Without Me,62,228951,1,0.744,0.514,6,-6.103,1,0.0746,0.355,0.0,0.183,0.449,136.013,4,indie-pop
FRIENDS,79,202620,1,0.626,0.88,9,-2.384,0,0.0504,0.205,0.0,0.128,0.534,95.079,4,edm
Nail Tech,74,206385,1,0.677,0.557,1,-8.409,1,0.0694,0.00508,8.36e-06,0.0984,0.1,150.127,4,k-pop
I Really Like You,70,204763,0,0.62,0.805,5,-5.538,1,0.0417,0.00564,9.15e-05,0.285,0.586,122.062,4,electro
One Last Kiss,58,249904,0,0.597,0.542,8,-10.703,0,0.0563,0.698,0.00264,0.0986,0.397,111.985,4,j-pop
Don't Look Down,22,199666,0,0.514,0.749,2,-6.915,1,0.0333,0.501,0.947,0.215,0.756,132.218,4,bluegrass
Run,54,217624,0,0.506,0.581,2,-7.078,0,0.0384,0.0508,3.13e-06,0.114,0.216,149.78,4,dub
Insanamente Insana - Ao Vivo,42,161554,0,0.561,0.935,7,-3.281,1,0.0777,0.16,0.0,0.205,0.723,149.946,4,funk
Qué Más Pues?,76,217773,0,0.891,0.819,8,-3.964,1,0.106,0.0261,0.000354,0.173,0.768,101.968,4,latino
This Track Is Not Called Compton's n the House,26,294848,1,0.641,0.743,9,-5.918,1,0.943,0.732,0.0,0.786,0.433,121.868,3,comedy
Misantropo A Senso Unico,15,134466,0,0.294,0.99,3,-3.289,1,0.196,0.000237,0.000256,0.277,0.289,113.928,4,grindcore
One Way,54,236320,0,0.461,0.918,4,-4.884,1,0.0493,0.00331,0.000842,0.335,0.337,135.081,4,world-music
Hair,53,54601,0,0.425,0.495,0,-10.089,0,0.0562,0.0789,0.0,0.25,0.574,138.339,4,children
Mom's Pot Plants,20,66640,1,0.644,0.434,5,-17.439,0,0.944,0.776,0.0,0.819,0.745,101.529,3,comedy
Ciúme,44,242453,0,0.368,0.886,7,-6.938,1,0.0463,0.00588,0.000264,0.0834,0.656,169.132,4,r-n-b
Sweet Dreams,55,188869,0,0.726,0.429,10,-9.631,1,0.0314,0.0191,9.85e-06,0.124,0.195,115.07,4,deep-house
Dead Skin Mask,56,320520,0,0.342,0.987,3,-4.42,1,0.205,0.000262,0.00025,0.172,0.0418,110.125,4,death-metal
Moon,47,227866,0,0.714,0.528,6,-10.223,1,0.0365,0.345,0.851,0.109,0.721,151.499,4,trip-hop
Modar,37,196853,0,0.36,0.984,7,-0.381,1,0.0939,0.0758,0.0,0.17,0.787,178.044,4,punk
Seni Tanır Gibiyim,38,165626,0,0.591,0.574,6,-6.643,1,0.0623,0.718,0.000744,0.196,0.759,123.828,4,turkish
Me Aproximou - Ao Vivo,42,316013,0,0.345,0.697,9,-6.562,1,0.0376,0.0481,0.0,0.266,0.105,147.876,4,gospel
Turn off the Lights - Cages Remix,62,208857,0,0.653,0.839,11,-6.677,0,0.0581,0.00324,0.00294,0.476,0.334,125.004,4,progressive-house
Vasos Quebrados (Broken Vessels),42,402308,0,0.431,0.485,4,-7.648,1,0.0291,0.207,0.0281,0.156,0.0901,141.017,4,gospel
Ajj Din Chadheya,67,315013,0,0.53,0.701,9,-4.54,1,0.0823,0.536,8.09e-06,0.118,0.818,171.856,4,pop-film
Para Darte Fuego,29,255746,0,0.809,0.651,0,-5.507,1,0.0431,0.685,0.0,0.141,0.922,102.466,4,salsa
Tudo Vai Passar,42,204503,0,0.495,0.284,9,-10.902,1,0.0416,0.714,0.0,0.116,0.369,106.958,4,gospel
Existência,34,192053,0,0.569,0.988,6,-4.261,1,0.0617,0.000154,6.49e-06,0.173,0.883,112.012,4,hardcore
"Goodbye - Theme from Dark, a Netflix Original Series",40,256786,0,0.483,0.456,1,-14.013,0,0.0439,0.396,0.571,0.301,0.183,87.154,4,ambient
Cuchi-cuchi,19,321541,0,0.566,0.778,9,-7.04,1,0.058,0.362,0.101,0.985,0.362,125.423,4,afrobeat
No Need To Explain,22,219786,0,0.417,0.819,2,-4.853,0,0.0299,1.25e-05,0.0223,0.0948,0.185,101.973,4,goth
Me Muero Por Estar Contigo,31,358786,0,0.63,0.726,7,-5.25,1,0.0374,0.769,2.49e-05,0.133,0.837,94.66,4,salsa
Eyes on You,50,150151,1,0.657,0.387,8,-14.169,0,0.0782,0.508,0.0371,0.107,0.393,180.012,4,sad
Humnava Mere,72,328992,0,0.401,0.553,5,-8.263,0,0.0337,0.47,2.96e-06,0.124,0.364,79.144,4,pop-film
Safe and Sound,35,447826,0,0.292,0.00847,7,-34.663,1,0.0432,0.872,0.91,0.0986,0.108,119.415,4,new-age
Minha Alma Anseia por Ti,48,382339,0,0.421,0.323,7,-8.597,1,0.0293,0.615,0.0,0.115,0.25,131.982,4,gospel
Macha Kanni,57,290053,0,0.778,0.816,11,-4.813,1,0.207,0.364,8.53e-06,0.14,0.83,148.023,4,k-pop
Sem Abuso - Ao Vivo,54,217840,0,0.586,0.799,9,-7.894,0,0.0377,0.354,0.0,0.464,0.898,159.542,4,samba
Fresh Wind / What A Beautiful Name - Live,43,611770,0,0.308,0.613,0,-7.665,1,0.0427,0.0167,0.0,0.217,0.19,127.08,4,world-music
Chocolate,44,196366,0,0.676,0.847,6,-2.612,0,0.246,0.189,0.0,0.347,0.699,188.132,4,sertanejo
We Don't Talk Anymore [Slowed + Reverb],43,251794,0,0.638,0.0621,7,-26.675,1,0.0745,0.543,0.303,0.0763,0.303,147.895,4,chill
DNA Do Interior,42,163996,0,0.83,0.86,6,-5.873,0,0.0522,0.461,0.0,0.0698,0.963,172.009,4,forro
Tu Serás Nuestro Dios,25,205226,1,0.48,0.968,1,-3.869,1,0.0656,6.62e-06,0.000959,0.0607,0.389,119.008,4,spanish
我知道你很難過,51,264760,0,0.492,0.369,6,-7.996,1,0.0367,0.849,0.0,0.14,0.159,125.813,4,mandopop
Mañana zarpa un barco,22,120000,0,0.634,0.194,7,-19.068,1,0.12,0.98,2.4e-05,0.632,0.873,113.827,4,tango
Gentle Push,15,277082,0,0.379,0.726,8,-11.72,1,0.0452,0.0248,0.746,0.0898,0.101,124.178,4,drum-and-bass
Jeevan Ko Kya Naam Dun,45,190012,0,0.522,0.234,1,-12.907,1,0.0365,0.854,0.0128,0.102,0.366,119.854,3,indie
The Song of the Golden Dragon,48,549809,0,0.233,0.825,4,-10.095,0,0.0415,0.68,0.946,0.565,0.552,89.01,4,guitar
7 Days of the Week,55,93806,0,0.826,0.689,2,-6.038,1,0.0329,0.665,0.0,0.157,0.955,75.916,4,children
Making Music,13,146086,0,0.782,0.342,0,-15.203,1,0.0721,0.299,0.0237,0.103,0.345,115.018,4,kids
By Your Side,57,146007,0,0.61,0.783,3,-8.173,0,0.154,0.0307,2.87e-06,0.229,0.279,120.021,4,electronic
Office Air Conditioners,47,63496,0,0.182,0.202,8,-28.542,1,0.0908,0.977,0.0358,0.111,0.0365,57.069,4,sleep
ポップコーントーン,19,270413,0,0.329,0.954,4,-1.737,1,0.0706,0.00316,0.338,0.52,0.589,170.064,4,j-idol
浮誇,52,283520,0,0.405,0.562,4,-6.222,0,0.0373,0.229,0.0,0.122,0.243,201.02,3,cantopop
All Right Now,73,330643,0,0.787,0.472,2,-12.824,1,0.0832,0.221,0.000336,0.153,0.824,120.059,4,blues
Running in the Night,56,270000,0,0.527,0.714,2,-8.929,0,0.0371,0.00664,1.16e-06,0.0672,0.375,133.015,4,synth-pop
Slicka dina läppar,30,237120,0,0.492,0.675,6,-6.402,1,0.0296,0.453,3.59e-06,0.612,0.455,90.156,4,goth
Las Chicas Como Tú,32,142898,0,0.674,0.952,2,-1.965,1,0.0493,0.0459,2.78e-06,0.178,0.962,160.175,4,ska
Crazy On You,68,293440,0,0.427,0.459,9,-12.442,0,0.0332,0.116,0.000103,0.132,0.383,129.878,4,hard-rock
amor amor,41,144837,0,0.543,0.63,5,-8.236,0,0.319,0.674,5.96e-06,0.293,0.565,203.688,4,club
If Today Was Your Last Day,68,249066,0,0.485,0.911,3,-5.749,1,0.0355,8.67e-05,0.0,0.092,0.568,89.956,4,metal
Brown Noise 68 hz,33,173902,0,0.0545,0.0469,1,-31.82,0,0.0633,0.886,0.353,0.111,0.0253,63.428,4,sleep
moonlight,56,159130,1,0.732,0.502,2,-11.229,1,0.172,0.634,0.00123,0.104,0.565,92.064,4,chill
Ensueños - Tango,16,162413,0,0.574,0.727,4,-3.44,0,0.0362,0.804,0.662,0.331,0.806,120.046,4,tango
Me Trata Como Ex - Ao Vivo,46,164757,0,0.663,0.824,4,-3.55,1,0.176,0.284,0.0,0.469,0.836,77.01,4,sertanejo
T-KT,48,164376,0,0.44,0.306,2,-14.857,0,0.0378,0.888,0.894,0.0878,0.0702,75.006,4,anime
Vou Seguir,43,282633,0,0.509,0.396,8,-11.166,1,0.0335,0.542,1.21e-06,0.127,0.436,140.071,4,gospel
O Trem Azul,37,273026,0,0.373,0.716,7,-6.618,1,0.0408,0.673,0.0102,0.122,0.401,139.556,4,jazz
20 Minutes To Go,33,351173,0,0.736,0.45,3,-11.232,1,0.0398,0.0238,0.322,0.368,0.931,128.768,4,ska
Worth It (feat. Kid Ink),74,224573,0,0.884,0.765,8,-3.865,1,0.0882,0.063,7.04e-06,0.118,0.594,99.987,4,dance
Ritual,38,420923,0,0.71,0.753,11,-9.525,1,0.0543,0.0136,0.881,0.097,0.0736,129.993,4,deep-house
The Virginia Company (Reprise),21,35506,0,0.407,0.162,7,-17.251,1,0.0365,0.876,6.21e-06,0.158,0.697,181.496,4,disney
Engano,52,203386,0,0.589,0.742,1,-8.142,0,0.038,0.624,0.0,0.773,0.785,144.49,4,pagode
紅綠燈,48,237053,0,0.602,0.423,10,-9.248,1,0.0348,0.752,0.0,0.275,0.45,113.944,4,cantopop
Jeova é o Teu Cavaleiro,39,203081,0,0.792,0.692,7,-9.58,0,0.031,0.0478,0.0,0.0793,0.732,125.151,4,gospel
Electronic Battle Weapon 6,13,545000,0,0.557,0.934,9,-5.217,1,0.07,0.00713,0.818,0.112,0.32,139.946,4,breakbeat
By Your Side,66,155121,0,0.637,0.813,7,-5.199,1,0.0544,0.0289,0.0,0.0906,0.429,122.963,4,house
Let Me In (20 CUBE),66,189858,0,0.483,0.795,8,-4.338,0,0.181,0.00258,0.0,0.0912,0.685,171.853,4,anime
Hell Is Round The Corner,55,227066,0,0.574,0.539,0,-12.273,1,0.177,0.336,0.00515,0.196,0.507,119.94,4,trip-hop
I Cry - Ernest St Laurent Remix,18,314013,0,0.824,0.594,9,-10.534,1,0.061,0.00146,0.883,0.102,0.0648,116.014,4,trip-hop
Lovers Rock,83,213920,0,0.559,0.871,5,-5.338,0,0.0397,7.53e-06,0.00545,0.096,0.572,104.97,4,indie-pop
Plump,40,129121,0,0.655,0.692,0,-8.707,0,0.0444,0.00981,0.727,0.489,0.113,139.064,4,study
Все хотят меня поцеловать,52,144000,1,0.548,0.74,9,-6.356,1,0.037,0.0156,0.0,0.161,0.484,109.979,4,electronic
Nothing Can Stop Us,18,229719,0,0.78,0.758,4,-7.629,0,0.0353,0.159,0.00466,0.1,0.911,111.038,4,afrobeat
Família - Ao Vivo,49,328413,0,0.461,0.292,7,-13.766,1,0.0306,0.66,0.0,0.296,0.171,129.679,4,gospel
No Me Importa Morir,38,194000,0,0.505,0.948,0,-5.372,1,0.0673,0.125,0.00365,0.247,0.557,151.212,4,punk
Settled Down Like Rain,21,180533,0,0.64,0.696,0,-8.37,1,0.0269,0.000532,0.00155,0.294,0.892,115.289,4,power-pop
Feels Like Home,39,212693,0,0.488,0.0563,5,-16.876,1,0.0355,0.893,2.53e-05,0.089,0.167,115.608,4,disney
The Day Lofi (My Hero Academia),57,85693,0,0.512,0.047,1,-25.408,0,0.0326,0.847,0.96,0.343,0.0837,96.002,4,anime
Flash,60,274576,0,0.561,0.367,0,-10.35,0,0.0246,0.373,0.831,0.0989,0.125,73.993,4,ambient
When I Was a Yout - Ed Solo Remix,16,244101,0,0.661,0.964,11,-3.311,0,0.069,0.000693,0.105,0.0153,0.673,174.982,4,breakbeat
Mansion On The Hill,14,155106,0,0.516,0.32,9,-11.484,1,0.0253,0.778,0.0,0.144,0.812,153.163,4,honky-tonk
Heart's Content,59,214666,0,0.564,0.209,3,-8.922,1,0.0317,0.724,3.99e-05,0.107,0.402,109.024,4,acoustic
威廉古堡,44,236186,0,0.634,0.554,11,-6.572,0,0.0285,0.119,0.0,0.0703,0.313,139.923,4,mandopop
Eu Creio (Believe For It) - Ao Vivo,42,421893,0,0.317,0.623,7,-7.461,1,0.0375,0.0341,0.0,0.136,0.154,157.638,4,gospel
Pledge Your Allegiance,34,270693,1,0.424,0.711,9,-12.811,1,0.0352,0.0236,0.000324,0.133,0.441,92.493,4,hardcore
No Rest For The Wicked,24,237480,1,0.608,0.902,7,-5.213,1,0.104,0.000693,2.16e-06,0.0321,0.689,107.502,4,industrial
Cloud 9,79,147350,0,0.637,0.929,4,-3.593,1,0.0491,0.00167,2.62e-05,0.344,0.902,80.974,4,indie
Niraye,21,243116,0,0.6,0.298,9,-9.803,0,0.026,0.569,5.89e-05,0.146,0.425,76.93,4,malay
PURE GOLD - Remastered 2022,38,239960,0,0.677,0.717,7,-8.342,1,0.0633,0.188,0.000585,0.0935,0.6,122.938,4,j-rock
Ela Não Monta na Lambreta / Trópico Banana - Ao Vivo,39,259050,0,0.543,0.939,0,-5.299,1,0.0611,0.0958,0.000287,0.396,0.659,150.992,4,forro
novo - Ao Vivo,41,347733,0,0.305,0.606,4,-8.245,1,0.053,0.461,0.0,0.125,0.311,147.047,4,gospel
Paper Thin,50,197062,0,0.557,0.781,1,-3.841,1,0.0925,0.00384,0.0,0.143,0.779,155.924,4,dubstep
romantics,48,211648,0,0.618,0.716,10,-6.46,1,0.0311,0.00462,3.73e-06,0.194,0.201,98.017,4,synth-pop
Èvleri var hana-han,7,177626,0,0.462,0.292,5,-9.773,0,0.0291,0.985,0.183,0.202,0.553,81.529,4,romance
Steady Somewhere,28,156923,0,0.601,0.194,0,-13.338,1,0.0602,0.4,0.757,0.112,0.179,155.975,4,study
Brilliant Clouds,29,71360,0,0.172,0.0109,10,-38.78,1,0.0463,0.992,0.985,0.0618,0.0305,81.261,4,ambient
Friendships (Lost My Love),61,182700,0,0.787,0.828,11,-3.579,0,0.0297,0.106,0.000605,0.105,0.544,119.953,4,groove
想いきり,54,197040,0,0.466,0.897,9,-2.989,1,0.0403,0.000206,0.253,0.351,0.802,159.988,4,j-rock
"Don`t Say Motherfucker, Motherfucker",29,130520,0,0.321,0.938,4,-3.28,0,0.0405,1.05e-05,3.02e-05,0.311,0.762,165.068,4,rock-n-roll
讓我搭一班會爆炸的飛機 - Live,34,169680,0,0.423,0.81,0,-8.393,1,0.0402,0.000535,0.000122,0.689,0.429,128.384,4,cantopop
Sheriff,37,360266,0,0.596,0.778,11,-7.668,0,0.037,1.14e-05,0.251,0.313,0.407,136.086,4,punk-rock
No Sleep (feat. Bonn),63,207094,0,0.44,0.635,11,-6.385,1,0.0326,0.129,0.0,0.121,0.327,128.133,4,progressive-house
Una Glock,41,204631,0,0.783,0.778,7,-5.986,0,0.17,0.105,6.82e-05,0.116,0.426,95.013,4,latino
505,88,253586,0,0.526,0.866,0,-5.822,1,0.0568,0.00287,7.78e-05,0.0945,0.248,140.266,4,indie
Self Esteem,77,257826,0,0.488,0.862,0,-7.595,1,0.0476,0.0204,0.0,0.359,0.706,104.56,4,ska
さっきはごめんね、ありがとう,39,205699,0,0.557,0.752,5,-3.432,1,0.0365,0.201,0.0,0.318,0.608,89.999,4,j-pop
Mirage,39,183436,0,0.726,0.155,11,-14.864,0,0.119,0.976,0.922,0.111,0.211,95.953,4,guitar
No Names,33,162285,0,0.647,0.814,2,-2.456,1,0.0523,0.00169,0.136,0.373,0.196,104.996,4,club
Presagio,28,205213,0,0.633,0.509,1,-9.336,1,0.106,0.186,3.55e-06,0.171,0.752,90.414,4,salsa
Boqueando de Más,23,229754,1,0.349,0.954,1,-4.877,1,0.164,0.000455,0.0,0.182,0.485,116.334,3,heavy-metal
Augusti i helvetet,26,215493,0,0.445,0.67,7,-6.17,1,0.0322,0.256,0.0,0.109,0.636,101.77,4,goth
Adios Nonino,24,286093,0,0.213,0.334,10,-11.623,0,0.0354,0.76,0.0,0.27,0.211,86.492,4,tango
Lova ingenting,40,157090,0,0.685,0.534,1,-6.644,1,0.28,0.308,0.0,0.206,0.236,92.241,4,swedish
Guren no Yumiya Tv Size Ver.,59,94283,0,0.494,0.91,1,-6.016,0,0.0479,0.561,1.13e-06,0.107,0.507,90.447,4,anime
Bordel,37,192533,1,0.581,0.565,0,-7.599,0,0.0352,0.147,0.0,0.12,0.318,176.963,3,french
Zinda Dili,46,239431,0,0.488,0.889,4,-4.583,1,0.0669,0.38,0.0,0.13,0.118,124.925,4,indian
Tape Deck - Ao vivo,36,227173,0,0.641,0.816,0,-9.333,1,0.126,0.64,0.000204,0.786,0.792,118.988,4,samba
CLOSER,57,208013,0,0.374,0.875,11,-4.821,1,0.0521,0.00122,0.0414,0.0869,0.741,165.952,4,j-pop
Golden Age,17,314420,0,0.695,0.877,1,-4.5,1,0.0918,0.000302,0.899,0.408,0.338,174.011,4,drum-and-bass
Clang,17,327333,0,0.785,0.746,6,-8.16,1,0.0808,0.00173,0.928,0.227,0.2,107.924,4,breakbeat
Reign In Us,45,334466,0,0.392,0.769,0,-5.137,1,0.032,0.0403,0.0,0.306,0.294,144.025,4,world-music
Swashers,36,338500,0,0.533,0.67,9,-9.541,0,0.0418,0.328,0.95,0.529,0.452,170.003,4,idm
真夏の太陽,21,249760,0,0.546,0.931,5,-2.52,1,0.0456,0.0104,0.0,0.362,0.748,140.003,4,j-idol
El General,41,156270,0,0.762,0.426,2,-7.448,1,0.0592,0.873,1.41e-05,0.135,0.963,101.246,3,r-n-b
